"state_code","latitude","longitude","zip_code","id","city","name","founded_at","closed_at","first_funding_at","last_funding_at","age_first_funding_year","age_last_funding_year","age_first_milestone_year","age_last_milestone_year","relationships","funding_rounds","funding_total_usd","milestones","is_CA","is_NY","is_MA","is_TX","is_otherstate","category_code","is_software","is_web","is_mobile","is_enterprise","is_advertising","is_gamesvideo","is_ecommerce","is_biotech","is_consulting","is_othercategory","has_VC","has_angel","has_roundA","has_roundB","has_roundC","has_roundD","is_top500","status"
"CA",37.459177,-122.173907,"94025","c:31488","Menlo Park","Roxro Pharma",1999-01-01,2001-01-01,2007-06-12,2007-06-12,8.4493,8.4493,NA,NA,1,1,42700000,0,1,0,0,0,0,"biotech",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"closed"
"CA",37.4587657,-122.1725191,"94025","c:17542","Menlo Park","Intelliden",2000-01-01,NA,2005-12-21,2007-05-22,5.9753,7.3918,4.0027,4.0027,5,3,8e+07,1,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"acquired"
"CA",37.288326,-121.945633,"95008-2069","c:44268","Campbell","Forrst",2010-01-25,NA,2011-03-24,2011-03-24,1.1589,1.1589,-0.0658,2.9616,3,1,205000,3,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"acquired"
"NY",40.730646,-73.986614,"10017","c:51228","New York","XGraph",2008-10-01,NA,2010-07-07,2010-07-07,1.7644,1.7644,0,3.0849,5,1,3750000,2,0,1,0,0,0,"analytics",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"acquired"
"CA",37.441537,-122.158332,"94301","c:71852","Palo Alto","Color Labs Inc.",2010-08-01,2013-06-01,2010-08-01,2011-03-23,0,0.6411,1.5836,3.0685,11,2,4.1e+07,2,1,0,0,0,0,"other",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"closed"
"CA",37.393536,-122.076747,"94306","c:23125","Palo Alto","Playdom",2008-02-01,NA,2009-11-11,2010-06-21,1.7781,2.3863,2.3123,4.6301,37,2,7.6e+07,3,1,0,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"MA",42.493447,-71.514104,"1719","c:37928","Boxborough","Digital Reef",2006-01-01,NA,2006-01-01,2008-10-01,0,2.7507,3.3315,5.2438,9,2,2e+07,2,0,0,1,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CA",37.779281,-122.419236,"94107","c:65916","San Francisco","Servio",2009-04-30,NA,2010-08-13,2013-03-06,1.2877,3.8521,1.3945,4.2356,11,2,9356180,4,1,0,0,0,0,"analytics",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"acquired"
"NY",40.743662,-73.984268,"10016","c:2245","New York","Advaliant",2013-04-16,2009-05-04,2004-04-01,2004-04-01,-9.0466,-9.0466,-6.0466,-3.8822,6,1,1e+05,2,0,1,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"GA",33.7812614,-84.3675617,"30309","c:16618","Atlanta","Vocalocity",2007-01-01,NA,2009-01-28,2011-08-29,2.0767,4.6603,4.5836,4.726,9,2,13600000,2,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"acquired"
"CA",37.7766184,-122.3938931,"94107","c:1541","San Francisco","Dapper",2006-10-01,2010-11-16,2007-12-01,2007-12-01,1.1671,1.1671,1.926,4.0137,19,1,3e+06,4,1,0,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"CA",37.791564,-122.399981,"94104","c:15687","San Francisco","SeeSaw Networks",2005-01-01,2012-01-01,2006-11-16,2011-06-23,1.874,6.4767,NA,NA,4,5,21138876,0,1,0,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,"closed"
"MA",42.364014,-71.101375,"2139","c:20889","Cambridge","oneforty",2009-03-31,NA,2009-06-10,2010-01-11,0.1945,0.7836,1.211,2.3836,13,4,2345000,3,0,0,1,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,"acquired"
"CA",37.566123,-122.323045,"94401","c:2272","San Mateo","Smalltown",2005-01-15,2010-01-04,2005-11-01,2005-11-01,0.7945,0.7945,2.0466,3.326,7,1,4e+06,4,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"closed"
"CA",37.406914,-122.09037,"94043","c:5043","Mountain View","Skyrider",2003-01-01,2008-10-15,2006-10-23,2008-03-05,3.811,5.1781,1.7507,3.589,2,2,1.7e+07,2,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"closed"
"NY",40.750519,-73.993494,"10001","c:42193","New York","SkillSlate",2009-01-01,NA,2010-10-20,2010-10-20,1.8,1.8,1.9151,1.9151,8,1,1100000,1,0,1,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"acquired"
"KY",38.046407,-84.497039,"40507","c:60521","Lexington","AwesomeTouch",2010-07-26,NA,2010-04-30,2011-06-01,-0.2384,0.8493,0.9014,0.9014,3,4,59700,1,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"acquired"
"CA",37.814202,-122.477959,"94025","c:4881","Menlo Park","Syncplicity",2008-11-03,NA,2008-10-31,2008-10-31,-0.0082,-0.0082,2.9726,3.7041,12,1,2350000,3,1,0,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"VA",38.87804,-77.436151,"22031","c:7345","Chantilly","Fortisphere",2006-01-01,2010-05-01,2007-11-19,2007-11-19,1.8822,1.8822,1,1,2,1,1e+07,1,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"closed"
"CA",37.424298,-122.139809,"94306","c:103204","Palo Alto","PlayerDuel",2011-01-01,2013-05-01,2011-09-05,2012-06-13,0.6767,1.4493,0,0,2,2,21189,1,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,"closed"
"MA",42.3988661,-71.253781,"2451","c:25743","Waltham","Aveksa",2004-01-01,NA,2006-06-14,2009-02-25,2.4521,5.1562,7.6712,8.2219,7,3,2.8e+07,2,0,0,1,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,"acquired"
"CA",37.386778,-121.966277,"95054","c:55829","Santa Clara","PANTA Systems",2002-01-01,2011-02-14,2005-05-01,2005-05-01,3.3315,3.3315,NA,NA,0,1,9500000,0,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"closed"
"CA",37.352313,-121.967982,"95054","c:26556","Santa Clara","Beceem Communications",2003-10-01,NA,2005-06-30,2009-04-22,1.7479,5.5616,2.2548,2.2548,5,3,69600000,1,1,0,0,0,0,"semiconductor",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,"acquired"
"VA",38.919954,-77.212493,"22102","c:29312","McLean","Trust Digital",2003-03-01,NA,2005-11-04,2009-07-29,2.6822,6.4164,2.8411,7.2356,11,3,23500000,2,0,0,0,0,1,"mobile",0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,"acquired"
"OR",45.413842,-122.725662,"97035","c:3050","Lake Oswego","Sabrix",2002-01-01,NA,2006-06-21,2006-06-21,4.4712,4.4712,6.7534,6.7534,6,1,1.3e+07,1,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"acquired"
"NY",40.73901,-73.997259,"10011","c:2709","New York","Panther Express",2005-01-01,NA,2006-07-25,2008-02-27,1.5616,3.1562,3,3.4959,8,2,21750000,2,0,1,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"acquired"
"PA",40.602206,-75.471279,"18106","c:53946","Allentown","T-Networks",2000-01-01,2011-09-06,2005-02-28,2005-02-28,5.1644,5.1644,NA,NA,0,1,5750000,0,0,0,0,0,1,"public_relations",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"closed"
"ME",42.645342,-71.234547,"1876","c:28752","Tewksbury","BlueNote Networks",2005-01-01,NA,2005-09-26,2006-03-06,0.7342,1.1753,0.1616,0.1616,1,2,23400000,1,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CA",37.486571,-122.229161,"94063","c:1148","Redwood City","Predictify",2007-03-01,2009-08-01,2008-03-25,2008-03-25,1.0685,1.0685,0.8384,3.9918,4,1,4300000,3,1,0,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"closed"
"TX",30.384453,-97.709809,"78746","c:1967","Austin","BreakingPoint Systems",2005-08-28,NA,2007-11-12,2010-04-22,2.2082,4.6521,-0.6548,-0.6548,1,2,2e+07,1,0,0,0,1,0,"security",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,"acquired"
"CA",37.3777985,-121.9744545,"95054","c:27142","Santa Clara","OptiMedica",2004-01-01,NA,2008-03-26,2013-05-10,4.2356,9.3616,5.0055,5.0055,16,2,5.1e+07,1,1,0,0,0,0,"biotech",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"acquired"
"MA",42.241765,-71.166164,"2026","c:42123","Dedham","Metatomix",2000-01-01,NA,2003-09-08,2010-02-17,3.6877,10.137,3.0027,3.0027,2,4,27101994,1,0,0,1,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,"acquired"
"CA",37.320309,-122.05004,"95014","c:41656","Cupertino","Neterion",2001-01-01,NA,2006-02-24,2006-02-24,5.1507,5.1507,4.0027,4.0027,6,1,6480000,1,1,0,0,0,0,"public_relations",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"acquired"
"CA",37.477037,-122.15164,"94085","c:16145","Sunnyvale","Schooner Information Technology",2007-05-01,NA,2007-10-01,2009-07-24,0.4192,2.2329,2.2329,4.337,8,2,3.5e+07,2,1,0,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"MA",42.358956,-71.054776,"2109","c:6964","Boston","Swaptree Inc.",2010-01-01,2013-05-01,2006-07-01,2010-05-25,-3.5068,0.3945,-0.937,0.0849,5,3,11300000,2,0,0,1,0,0,"web",0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,"closed"
"GA",33.956215,-83.987962,"30043","c:155821","Lawrenceville","Nalace Corporation",2012-01-01,2013-05-01,2012-04-19,2012-04-19,0.2986,0.2986,0.2986,0.2986,1,1,19000,1,0,0,0,0,1,"ecommerce",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"closed"
"NJ",40.728158,-74.077642,"7302","c:49052","Jersey City","Quidsi",2005-01-01,NA,2006-09-01,2010-04-20,1.6658,5.3014,5.8356,8.3534,27,6,78500000,3,0,0,0,0,1,"ecommerce",0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,"acquired"
"NY",40.730646,-73.986614,"10012","c:167795","NYC","spotdock",2011-11-15,2013-06-01,2012-01-10,2012-01-10,0.1534,0.1534,NA,NA,4,1,6e+05,0,0,1,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"MD",38.97864,-76.492786,"21401","c:34152","Annapolis","Netcordia",2000-01-01,NA,2005-06-28,2006-07-31,5.4932,6.5836,6.7534,6.7534,3,2,1.3e+07,1,0,0,0,0,1,"network_hosting",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"acquired"
"CA",37.386665,-122.084171,"94040","c:3027","Mountain View","SearchMe",2005-07-01,2009-10-21,2005-07-01,2008-05-01,0,2.8356,2.9205,4.3096,7,5,43600000,3,1,0,0,0,0,"search",0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,"closed"
"CA",37.776246,-122.4179223,"94103","c:10176","San Francisco","Yammer",2008-09-10,NA,2009-01-19,2012-02-29,0.3589,3.4712,3.3397,5.1918,38,5,1.42e+08,3,1,0,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,"acquired"
"CA",37.406914,-122.09037,"94043","c:50076","Mountain View","Clever Sense",2008-04-11,NA,2010-06-17,2011-08-01,2.1836,3.3068,2.726,3.5425,6,2,2e+06,2,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"acquired"
"TX",30.354768,-97.798152,"78730","c:26122","Austin","AlterPoint",2001-01-01,NA,2003-01-01,2005-01-17,2,4.0466,6.0027,6.0027,4,3,26800000,1,0,0,0,1,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,"acquired"
"CA",37.261986,-121.784279,"95138","c:17501","San Jose","Shocking Technologies",2006-01-01,2013-04-01,2007-04-17,2012-05-21,1.2904,6.389,0,0,2,6,55900000,1,1,0,0,0,0,"hardware",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,"closed"
"CA",37.386665,-122.084171,"94040","c:1613","Mountain View","Ribbit",2005-02-23,NA,2006-10-01,2007-12-17,1.6027,2.8137,3.4301,7.411,14,2,1.1e+07,3,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CA",37.386778,-121.966277,"95054","c:41484","Santa Clara","StorSimple",2009-01-01,NA,2009-06-01,2011-06-23,0.4137,2.474,3,3,19,3,31500000,1,1,0,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,"acquired"
"DC",38.894955,-77.036646,"20009","c:76102","Washington","NationalField",2009-06-12,NA,2012-10-30,2012-10-30,3.3863,3.3863,-0.0301,4.4274,4,1,1500000,2,0,0,0,0,1,"enterprise",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"acquired"
"NY",40.729839,-73.991781,"10003","c:76765","New York","Tripl",2011-05-17,2013-07-01,2011-05-20,2012-07-09,0.0082,1.1479,-0.0219,1.2274,5,3,9e+05,3,0,1,0,0,0,"social",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"closed"
"CA",37.2615879,-121.9578487,"95008","c:24986","Campbell","Sadra Medical",2003-01-01,NA,2004-06-17,2009-05-22,1.4603,6.3918,6.4192,6.4192,4,3,5.8e+07,1,1,0,0,0,0,"biotech",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,"acquired"
"MA",42.485102,-71.211568,"1803","c:14593","Burlington","expressor software",2007-01-01,NA,2007-07-01,2011-12-19,0.4959,4.9671,1,4.5123,10,4,29050000,2,0,0,1,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"acquired"
"NV",36.170538,-115.101942,"89101","c:138030","Las Vegas","NSFW Corporation",2011-01-01,NA,2011-10-05,2013-06-14,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,0,0,0,0,1,"news",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"acquired"
"CA",37.386778,-121.966277,"95054","c:45339","Santa Clara","Azaire Networks",2003-01-01,2011-12-29,2006-08-25,2006-08-25,3.6493,3.6493,NA,NA,2,1,2.1e+07,0,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"closed"
"NY",40.907974,-73.84179,"10016","c:1214","New York","Quigo",2000-01-01,NA,2004-03-01,2007-06-07,4.1671,7.4356,NA,NA,25,2,3.5e+07,0,0,1,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"acquired"
"CA",37.779281,-122.419236,"94105","c:63731","San Francisco","Weatherista",2010-08-16,2012-09-01,2010-08-15,2010-08-15,-0.0027,-0.0027,0.0356,0.0356,2,1,5e+05,1,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"TX",32.997114,-96.676137,"75082","c:47848","Richardson","Navini Networks",2000-01-01,NA,2005-08-10,2006-06-21,5.611,6.474,4.0027,4.0027,3,2,30920000,1,0,0,0,1,0,"public_relations",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"acquired"
"CA",37.409147,-122.015463,"94089","c:5347","Sunnyvale","VirtualLogix",2002-01-01,NA,2004-01-01,2010-01-12,2,8.0356,6.5863,6.5863,9,4,29288979,1,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,"acquired"
"MA",42.6555302,-71.1455618,"1810","c:14993","Andover","Exit41",1999-01-01,2013-05-01,2007-02-04,2011-05-12,8.0986,12.3671,11.8411,12.0548,11,4,24200000,2,0,0,1,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,"closed"
"CA",37.351894,-122.085807,"94024","c:1223","Los Altos","SezWho",2006-10-01,NA,2007-10-01,2007-10-01,1,1,1.2521,5.2548,4,1,1e+06,3,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"acquired"
"MN",44.912723,-93.499059,"55343","c:55421","Minnetonka","Jobs2Web",2003-01-01,NA,2004-01-01,2006-01-21,1,3.0575,5.4192,5.4192,3,2,5550000,1,0,0,0,0,1,"web",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"acquired"
"CA",37.4063024,-122.1088743,"94040","c:28403","Mountain View","HighlightCam",2009-07-27,2013-10-30,2009-06-01,2011-11-29,-0.1534,2.3425,0.063,1.5836,8,2,3e+06,3,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"closed"
"CA",37.391642,-122.093935,"94040","c:1283","Mountain View","MerchantCircle",2005-10-01,NA,2006-06-05,2007-09-01,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CA",32.901049,-117.192656,"92121","c:49621","San Diego","Helicomm",2002-01-01,2013-03-15,2006-03-21,2006-03-21,4.2192,4.2192,NA,NA,0,1,1e+06,0,1,0,0,0,0,"network_hosting",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"closed"
"CA",37.417002,-122.07871,"94043","c:15122","Mountain View","Kace networks",2003-01-01,NA,2005-07-25,2006-05-22,2.5644,3.389,8.1452,8.1452,7,2,1.1e+07,1,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"acquired"
"NY",40.730646,-73.986614,"10014","c:38019","New York","Thwapr",2007-01-01,2013-07-20,2009-01-01,2010-01-01,2.0027,3.0027,2.0877,4.0685,7,2,2e+06,3,0,1,0,0,0,"photo_video",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"closed"
"CA",40.234451,-111.658656,"94103","c:4961","San Francisco","Zinch",2007-02-01,NA,2007-12-01,2009-10-20,0.8301,2.7178,4.2466,4.7918,17,2,5e+06,2,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,"acquired"
"CA",37.320309,-122.05004,"95014","c:41483","Cupertino","Cloud.com",2008-01-01,NA,2010-01-01,2010-01-01,2.0027,2.0027,3.6603,4.0795,12,1,1.1e+07,2,1,0,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"acquired"
"CA",37.445667,-122.166911,"94063","c:12348","Redwood City","Wildfire, a division of Google",2008-07-01,NA,2008-12-01,2011-12-01,0.4192,3.4192,3.6027,4.8521,19,4,14100000,4,1,0,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,"acquired"
"CA",34.062504,-118.354605,"90036","c:3202","Los Angeles","Authenticlick",2005-08-05,2009-01-01,2006-02-01,2006-02-01,0.4932,0.4932,2.2411,2.2411,8,1,5e+06,1,1,0,0,0,0,"search",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"closed"
"WA",45.630695,-122.674456,"98665","c:32144","Vancouver","Idooble",2009-01-01,2012-01-01,2009-01-01,2010-08-01,0,1.5808,-0.1671,-0.1671,1,2,4e+05,1,0,0,0,0,1,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"CA",37.658313,-122.391032,"94080","c:32023","South San Francisco","BioSeek",2000-01-01,NA,2007-05-23,2007-05-23,7.3945,7.3945,4.0027,4.0027,4,1,1e+07,1,1,0,0,0,0,"biotech",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"acquired"
"MA",42.405685,-71.255857,"2451","c:1445","Waltham","xkoto",2005-01-01,2011-10-01,2005-11-01,2009-01-26,0.8329,4.0712,2,2,3,3,11035000,1,0,0,1,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,"closed"
"MA",42.4717204,-71.2621435,"2421","c:53686","Lexington","Coradiant",2000-01-01,NA,2005-08-22,2005-08-22,5.6438,5.6438,8.0055,11.3288,9,1,12700000,2,0,0,1,0,0,"public_relations",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"acquired"
"CA",39.78373,-100.445882,"94566","c:50208","Pleasanton","QuantaLife",2008-01-01,NA,2010-12-13,2011-07-22,2.9507,3.5562,0,0,3,2,20757182,1,1,0,0,0,0,"biotech",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"acquired"
"CA",37.404044,-121.978956,"95054","c:16874","Santa Clara","BroadLight",2000-06-01,NA,2005-11-17,2007-09-11,5.4658,7.2822,10.5918,10.5918,5,3,2.7e+07,1,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"acquired"
"NY",40.7445343,-73.9874008,"10016","c:643","New York","BBE",2004-04-01,NA,2008-01-01,2008-01-01,3.7534,3.7534,5.5425,6.7562,7,1,1e+07,3,0,1,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"acquired"
"CA",33.923916,-118.39665,"90245","c:53471","El Segundo","TelASIC Communications",2001-01-01,2009-12-24,2005-03-22,2005-03-22,4.2219,4.2219,NA,NA,4,1,2.6e+07,0,1,0,0,0,0,"public_relations",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"closed"
"CT",44.671539,-70.144101,"6032","c:37780","Farmington","LegiTime Technologies",2005-01-01,2010-09-15,2007-03-01,2009-12-15,2.1616,4.9562,NA,NA,2,2,4e+06,0,0,0,0,0,1,"messaging",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"closed"
"CA",37.377787,-122.029217,"94086","c:17508","Sunnyvale","Mobius Microsystems",2004-01-01,NA,2006-01-31,2007-12-10,2.0849,3.9425,-3,-3,3,2,20220000,1,1,0,0,0,0,"hardware",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"acquired"
"NY",40.717248,-74.002662,"10013","c:2804","New York","Boonty",2001-03-01,NA,2005-07-07,2005-07-07,4.3534,4.3534,6.1699,9.0904,7,1,1e+07,3,0,1,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"acquired"
"NY",40.7434025,-73.9890857,"10010","c:11397","New York","B-Side Entertainment",2005-04-07,2010-03-01,2006-10-11,2008-11-14,1.5123,3.6082,1.3178,4.1589,8,2,7350000,3,0,1,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,"closed"
"CA",37.288136,-121.79765,"95138","c:41409","San Jose","Taggstr",2009-07-01,2013-07-01,2010-04-07,2010-04-07,0.7671,0.7671,0,0,1,1,50000,1,1,0,0,0,0,"messaging",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"closed"
"NY",40.7394115,-73.9895748,"10010","c:55436","New York","Fashism",2009-01-01,2013-09-27,2010-11-19,2010-11-19,1.8822,1.8822,1.6603,3.0247,5,1,1e+06,3,0,1,0,0,0,"fashion",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"closed"
"CA",37.39972,-122.108306,"94040","c:12630","Mountain View","Goodmail Systems",2003-01-01,2012-01-01,2005-10-17,2009-01-12,2.7945,6.0356,7.5014,8.0055,16,4,4.5e+07,2,1,0,0,0,0,"security",0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,"closed"
"CA",32.877656,-117.210595,"92121","c:365","San Diego","Nirvanix",2007-07-01,2013-10-15,2007-09-18,2012-05-03,0.2164,4.8438,0.2164,6.2466,22,5,7e+07,5,1,0,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,"closed"
"WA",47.6447802,-122.325878,"98102","c:20832","Seattle","LookStat",2008-01-01,2012-05-29,2009-04-23,2009-04-23,1.3096,1.3096,1.0027,1.3096,3,1,5e+05,2,0,0,0,0,1,"ecommerce",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"closed"
"CA",37.779281,-122.419236,"94133","c:39399","San Francisco","Sweepery",2008-08-01,2011-06-29,2008-09-01,2009-12-01,0.0849,1.3342,NA,NA,6,2,5e+05,0,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"closed"
"TX",30.306591,-97.826727,"78746","c:17809","Austin","Luminary Micro",2004-01-01,NA,2005-02-01,2007-08-23,1.0877,3.6438,3.4986,3.4986,2,3,4.4e+07,1,0,0,0,1,0,"semiconductor",0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,"acquired"
"CO",39.5604863,-104.8656251,"80112","c:23788","Englewood","ZettaCore",1999-01-01,2012-01-04,2009-05-11,2009-05-11,10.3644,10.3644,5.8384,5.8384,4,1,2.1e+07,1,0,0,0,0,1,"semiconductor",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"closed"
"CA",34.083228,-118.341449,"90038","c:30834","Los Angeles","Clicker",2009-01-01,NA,2009-09-15,2010-02-18,0.7041,1.1315,1.4493,2.2055,12,2,1.9e+07,2,1,0,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CA",39.78373,-100.445882,"94025","c:39105","Menlo Park","iKoa",2006-01-01,2012-07-01,2007-06-05,2010-07-16,1.4247,4.5397,NA,NA,0,3,18700000,0,1,0,0,0,0,"semiconductor",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,"closed"
"CA",37.626166,-122.411025,"94066","c:49960","San Bruno","SocialShield",2009-09-01,NA,2010-10-05,2010-10-05,1.0932,1.0932,1.6137,2.1671,6,1,1e+07,2,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"FL",28.032975,-82.64611,"33635","c:9106","Tampa","LeisureLogix",2006-08-01,2012-09-04,2007-01-01,2007-01-01,0.4192,0.4192,NA,NA,5,3,5900000,0,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"MA",37.237937,-121.974591,"1752","c:17581","Marlborough","Storwize",2004-01-01,NA,2007-06-06,2008-04-02,3.4301,4.2548,6.0055,6.4219,13,2,2.8e+07,2,0,0,1,0,0,"other",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,"acquired"
"NH",42.7370219,-71.4872976,"3062","c:14028","Nashua","AutoVirt",2007-01-01,2012-02-01,2007-01-01,2011-05-24,0,4.3945,3.1534,4.3945,5,7,24300000,2,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,"closed"
